المتحدة	I-ORG
آمال	O
كبيرة	O
في	O
منع	O
النزاعات	O
بين	O
الدول	O
وجعل	O
الحروب	O
المستقبلية	O
مستحيلة	O
.	O

تلك	O
الآمال	O
من	O
الواضح	O
انها	O
لم	O
تدرك	O
بعد	O
.	O

من	O
عام	O
1947	O
الى	O
عام	O
1991	O
جعل	O
انقسام	O
العالم	O
الى	O
معسكرات	O
عدائية	O
أثناء	O
الحرب	O
الباردة	O
هذا	O
الشيء	O
مستحيلا	O
.	O

بعد	O
انتهاء	O
الحرب	O
الباردة	O
كانت	O
هناك	O
عدة	O
دعوات	O
لمنظمة	B-ORG
الامم	I-ORG
المتحدة	I-ORG
لتكون	O
الوكالة	O
العالمية	O
لانجاز	O
السلام	O
والتعاون	O
العالمي	O
.	O

في	O
السنوان	O
الاخيرة	O
،	O
أثار	O
ارتفاع	O
الولايات	B-LOC
المتحدة	I-LOC
الى	O
موقع	O
الهيمنة	O
العالمية	O
الشكوك	O
حول	O
دور	O
وتأثير	O
الامم	B-ORG
المتحدة	I-ORG
.	O

[	O
تحرير	O
]	O
الحد	O
من	O
انتشار	O
الاسلحة	O
وضع	O
ميثاق	O
الامم	B-ORG
المتحدة	I-ORG
عام	O
1945	O
تصورا	O
لنظام	O
التعليمات	O
الذي	O
يضمن	O
أقل	O
انحراف	O
في	O
اسلحة	O
العالم	O
الانسانية	O
والاقتصادية	O
،	O
لكن	O
ظهور	O
الاسلحة	O
النووية	O
كان	O
بعد	O
عدة	O
اسابيع	O
من	O
توقيع	O
الدستور	O
،	O
وكان	O
حافزا	O
فوريا	O
لظهور	O
مفاهيم	O
الحد	O
من	O
الاسلحة	O
و	O
نزع	O
السلاح	O
.	O

في	O
الحقيقة	O
كان	O
القرار	O
الاول	O
للاجتماع	O
الاول	O
للجمعية	O
العامة	O
التابعة	O
للامم	B-ORG
المتحدة	I-ORG
(	O
24	O
يناير	O
/	O
كانون	O
الثاني	O
1946	O
)	O
مؤهلا	O
لتأسيس	O
لجنة	O
للتعامل	O
مع	O
المشاكل	O
التي	O
ظهرت	O
عقب	O
اختراع	O
الطاقة	O
الذرية	O
.	O

ودعت	O
هذه	O
اللجنة	O
لوضع	O
اقتراحات	O
معينة	O
لازالة	O
الاسحلة	O
الذرية	O
وكل	O
الاسلحة	O
الرئيسية	O
الاخرى	O
المتعلقة	O
بالدمار	O
الشامل	O
.	O

أقامت	O
الأمم	B-ORG
المتحدة	I-ORG
عدة	O
منتديات	O
لمخاطبة	O
قضايا	O
نزع	O
السلاح	O
متعددة	O
الاطراف	O
.	O

المنتديات	O
الرئيسية	O
منها	O
هي	O
اللجنة	O
الاولى	O
للجمعية	O
العامة	O
للامم	B-ORG
المتحدة	I-ORG
و	O
لجنة	O
الأمم	B-ORG
المتحدة	I-ORG
لنزع	O
السلاح	O
.	O

تتضمن	O
المواد	O
على	O
جدول	O
الاعمال	O
اعتبار	O
الاستحقاقات	O
المحتملة	O
لمنع	O
الاختبارات	O
النووية	O
.	O

هناك	O
جهود	O
تبذل	O
لمنع	O
الاسلحة	O
الكيميائية	O
،	O
نزع	O
الاسلحة	O
النووية	O
والتقليدية	O
،	O
مناطق	O
الاسلحة	O
النووية	O
الواسعة	O
،	O
تخفيض	O
الميزانيات	O
العسكرية	O
،	O
واجراءات	O
لتقوية	O
الامن	O
العالمي	O
.	O

مؤتمر	O
نزع	O
السلاح	O
هو	O
المؤتمر	O
الوحيد	O
الذي	O
أسسته	O
المجموعة	O
الدولية	O
لمفاوضات	O
الحد	O
من	O
الاسلحة	O
متعددة	O
الاطراف	O
واتفاقيات	O
نزع	O
السلاح	O
.	O

للمجموعة	O
الدولية	O
66	O
عضوا	O
يمثلون	O
كل	O
المناطق	O
في	O
العالم	O
،	O
من	O
ضمن	O
ذلك	O
دول	O
السلاح	O
النووي	O
الرئيسية	O
الخمس	O
(	O
جمهورية	O
الصين	B-LOC
الشعبية	O
،	O
فرنسا	B-LOC
،	O
الاتحاد	B-LOC
الروسي	I-LOC
،	O
المملكة	B-LOC
المتحدة	I-LOC
،	O
والولايات	B-LOC
المتحدة	I-LOC
)	O
.	O

في	O
حين	O
ان	O
هذا	O
المؤتمر	O
ليس	O
بمنظمة	O
أممية	O
رسمية	O
،	O
الا	O
انه	O
يرتبط	O
بالامم	B-ORG
المتحدة	I-ORG
من	O
خلال	O
ممثل	O
شخصي	O
للأمين	O
العام	O
؛	O
ويعمل	O
الاخير	O
كأمين	O
عام	O
لهذا	O
المؤتمر	O
.	O

عادة	O
ما	O
تطلب	O
الجمعية	O
العامة	O
من	O
المؤتمر	O
النظر	O
الى	O
القرارات	O
التي	O
تتبناها	O
في	O
قضايا	O
معينة	O
لنزع	O
السلاح	O
.	O

سنويا	O
يقوم	O
المؤتمر	O
بتزويد	O
الجمعية	O
العامة	O
بالتقارير	O
عن	O
نشاطاته	O
.	O

[	O
تحرير	O
]	O
حفظ	O
السلام	O
تموّل	O
عمليات	O
سلام	O
الامم	B-ORG
المتحدة	I-ORG
من	O
قبل	O
اعضائها	O
ولكن	O
بنسب	O
متفاوتة	O
،	O
اما	O
الدول	O
الخمس	O
الدائمة	O
العضوية	O
في	O
مجلس	B-ORG
الامن	I-ORG
فانها	O
تدفع	O
ضريبة	O
مضافة	O
وتلك	O
الدول	O
يجب	O
عليها	O
ان	O
تصدق	O
على	O
جميع	O
عمليات	O
حفظ	O
السلام	O
.	O

الضريبة	O
الاضافية	O
توازن	O
معادلة	O
الدفع	O
حين	O
تخصم	O
على	O
البلدان	O
الغير	O
متقدمة	O
نسب	O
مالية	O
هي	O
غير	O
مجبورة	O
على	O
دفعها	O
.	O

في	O
ديسمبر	O
/	O
كانون	O
الاول	O
عام	O
2000	O
،	O
قامت	O
الامم	B-ORG
المتحدة	I-ORG
بمراجعة	O
نسبة	O
التقييم	O
للميزانية	O
المنتظمة	O
وحفظ	O
السلام	O
.	O

صمم	O
مقياس	O
حفظ	O
السلام	O
كي	O
تتم	O
مراجعته	O
كل	O
ستة	O
شهور	O
،	O
ومن	O
المتوقع	O
ان	O
يقارب	O
0.27	O
عام	O
2003	O
.	O

تنوي	O
الولايات	B-LOC
المتحدة	I-LOC
دفع	O
هذه	O
تقديرات	O
حفظ	O
السلام	O
في	O
هذه	O
النسب	O
المتدنية	O
،	O
بالتماس	O
تشريع	O
من	O
الكونغرس	B-ORG
الامريكي	O
للسماح	O
بالدفع	O
بهذه	O
النسب	O
.	O

بلغت	O
نفقات	O
الامم	B-ORG
المتحدة	I-ORG
على	O
حفظ	O
السلام	O
ذروتها	O
بين	O
عامي	O
1994	O
و	O
1995	O
.	O

في	O
نهاية	O
عام	O
1995	O
كانت	O
التكلفة	O
الكلية	O
أكثر	O
من	O
3	O
.	O
5	O
مليار	O
دولار	B-MISC
.	O

بينما	O
بلغت	O
هذه	O
النفقات	O
عام	O
2000	O
قرابة	O
2	O
.	O
2	O
مليار	O
دولار	B-MISC
،	O
من	O
ضمن	O
ذلك	O
العمليات	O
التي	O
مولت	O
من	O
ميزانية	O
نظام	O
الامم	B-ORG
المتحدة	I-ORG
،	O
بالاضافة	O
الى	O
ميزانية	O
حفظ	O
السلام	O
.	O

عام	O
1988	O
استلمت	O
قوات	O
حفظ	O
السلام	O
التابعة	O
للامم	B-ORG
المتحدة	I-ORG
جائزة	O
نوبل	B-MISC
للسلام	O
.	O

[	O
تحرير	O
]	O
حقوق	O
الانسان	O
إن	O
السعي	O
لتوفير	O
حقوق	O
الانسان	O
كان	O
احد	O
اهم	O
الاسباب	O
التي	O
قامت	O
من	O
اجلها	O
الامم	B-ORG
المتحدة	I-ORG
.	O

ادت	O
الاعمال	O
الوحشية	O
والابادة	O
الجماعية	O
في	O
الحرب	O
العالمية	O
الثانية	O
الى	O
اجماع	O
عام	O
على	O
ان	O
تعمل	O
الامم	B-ORG
المتحدة	I-ORG
ما	O
بوسعها	O
لمنع	O
مثل	O
هكذا	O
مآسي	O
في	O
المستقبل	O
.	O

هذا	O
الهدف	O
المبكر	O
اصبح	O
اطار	O
قانونيا	O
لاحتواء	O
وحل	O
الشكاوى	O
المتعلقة	O
بانتهاكات	O
حقوق	O
الانسان	O
.	O

يلزم	O
ميثاق	O
الامم	B-ORG
المتحدة	I-ORG
كل	O
الدول	O
الاعضاء	O
تشجيع	O
الاحترام	O
العالمي	O
ومراعاة	O
حقوق	O
الانسان	O
بالقيام	O
بالاعمال	O
التعاونية	O
لذلك	O
الهدف	O
.	O

الاعلان	O
العالمي	O
لحقوق	O
الانسان	O
ليس	O
ملزما	O
قانونيا	O
،	O
الا	O
ان	O
الجمعية	O
العامة	O
قد	O
تبنته	O
في	O
عام	O
1948	O
كمعيار	O
مشترك	O
لطموح	O
الانسانية	O
جمعاء	O
.	O

الجمعية	O
العامة	O
تتابع	O
قضايا	O
حقوق	O
الانسان	O
بانتظام	O
.	O

ان	O
لجنة	O
حقوق	O
الإنسان	O
التابعة	O
للامم	B-ORG
المتحدة	I-ORG
(	O
UNHRC	O
)	O
،	O
تحت	O
رعاية	O
المجلس	O
الاقتصادي	O
والاجتماعي	O
التابع	O
للامم	B-ORG
المتحدة	I-ORG
هي	O
الجزء	O
الاساسي	O
من	O
الامم	B-ORG
المتحدة	I-ORG
الذي	O
باخذ	O
على	O
عاتقه	O
التشجيع	O
لاحترام	O
حقوق	O
الانسان	O
ونشرها	O
.	O

من	O
خلال	O
التحقيقات	O
والمعونات	O
التقنية	O
.	O

ان	O
المفوض	O
السامي	O
لحقوق	O
الانسان	O
هو	O
المسؤول	O
الاساسي	O
عن	O
كافة	O
انشطة	O
حقوق	O
الإنسان	O
في	O
الامم	B-ORG
المتحدة	I-ORG
.	O

[	O
تحرير	O
]	O
هيكلية	O
الأمم	B-ORG
المتحدة	I-ORG
إن	O
نظام	O
الأمم	B-ORG
المتحدة	I-ORG
مبني	O
على	O
ستة	O
اجهزة	O
رئيسية	O
[	O
1	O
]	O
،	O
وهي	O
تسمى	O
بمجموعها	O
منظومة	O
الأمم	B-ORG
المتحدة	I-ORG
وهي	O
:	O
الجمعية	B-ORG
العامة	I-ORG
مجلس	B-ORG
الأمن	I-ORG
المجلس	B-ORG
الاقتصادي	I-ORG
والاجتماعي	I-ORG
مجلس	B-ORG
الوصاية	I-ORG
الأمانة	B-ORG
العامة	I-ORG
محكمة	B-ORG
العدل	I-ORG
الدولية	I-ORG
ضربت	O
فيضانات	O
جديدة	O
منطقة	O
طوكر	B-LOC
الواقعة	O
جنوب	O
مدينة	O
بورتسودان	B-LOC
شرق	O
البلاد	O
مما	O
أدى	O
إلى	O
جرف	O
عدة	O
قرى	O
وتشريد	O
الآلاف	O
.	O

وذكر	O
مراسل	O
الجزيرة	B-ORG
أن	O
منسوب	O
نهر	O
بركة	O
الذي	O
ينبع	O
من	O
المرتفعات	O
الإثيوبية	O
زاد	O
أمس	O
بصورة	O
متسارعة	O
مما	O
أدى	O
إلى	O
إغراق	O
عدة	O
قرى	O
في	O
منطقة	O
طوكر	B-LOC
(	O
260	O
كلم	O
جنوب	O
بورتسودان	B-LOC
)	O
وتدمير	O
المحصول	O
الزراعي	O
السنوي	O
.	O

غير	O
أن	O
مدير	O
عام	O
الدفاع	O
المدني	O
اللواء	O
عوض	O
وديعة	O
الله	B-MISC
قال	O
للجزيرة	B-ORG
إن	O
فيضان	O
طوكر	B-LOC
أدى	O
إلى	O
تدمير	O
منازل	O
مبنية	O
من	O
الطين	O
في	O
محيط	O
طوكر	B-LOC
لكنه	O
لم	O
يطال	O
المدينة	B-LOC
ذاتها	O
.	O

وكانت	O
السلطات	O
السودانية	O
قد	O
أشارت	O
في	O
وقت	O
سابق	O
إلى	O
أن	O
حجم	O
الأضرار	O
الناجمة	O
عن	O
الفيضانات	O
في	O
مدينة	O
طوكر	B-LOC
أكبر	O
من	O
إمكاناتها	O
.	O

وطالب	O
السكان	O
بتدخل	O
عاجل	O
للمنظمات	O
الإنسانية	O
في	O
ضوء	O
عجز	O
الأجهزة	O
الحكومية	O
عن	O
الإغاثة	O
.	O

وجاءت	O
فيضانات	O
شرق	O
السودان	B-LOC
بعد	O
أربعة	O
أيام	O
من	O
فيضان	O
آخر	O
وسط	O
السودان	B-LOC
أدى	O
إلى	O
مقتل	O
ستة	O
أشخاص	O
وغرق	O
عشرات	O
القرى	O
في	O
ولاية	O
سنار	B-LOC
.	O

وقال	O
اللواء	O
وديعة	B-PERS
الله	I-PERS
إن	O
فيضان	O
سنار	B-LOC
حصل	O
جراء	O
انهيار	O
أحد	O
الجسور	O
الرئيسية	O
مما	O
أدى	O
إلى	O
ارتفاع	O
منسوب	O
مياه	O
النيل	B-LOC
الأزرق	O
في	O
سنار	B-LOC
والدمازين	B-LOC
والخرطوم	B-LOC
.	O

وتعهد	O
بتسيير	O
جسر	O
بري	O
إلى	O
سنار	B-LOC
وطوكر	B-LOC
لتقديم	O
المساعدات	O
للمتضررين	O
.	O

من	O
جهته	O
حث	O
وزير	O
الداخلية	O
الزبير	B-PERS
بشير	I-PERS
طه	I-PERS
في	O
تصريحات	O
للجزيرة	B-ORG
السلطات	O
على	O
البقاء	O
على	O
أهبة	O
الاستعداد	O
لمواجهة	O
الطوارئ	O
لغاية	O
النصف	O
الثاني	O
من	O
شهر	O
سبتمبر	O
/	O
أيلول	O
المقبل	O
.	O

وجددت	O
الحكومة	O
تحذيراتها	O
إلى	O
مواطني	O
الولايات	O
السودانية	O
سواء	O
التي	O
تعرضت	O
للفيضان	O
أو	O
تلك	O
المهددة	O
بخطرها	O
.	O

وأهابت	O
بالأجهزة	O
الرسمية	O
والمنظمات	O
الطوعية	O
التصدي	O
لهذا	O
الخطر	O
.	O

احتل	O
مسلحون	O
صوماليون	O
مدعومون	O
من	O
قوات	O
إثيوبية	O
بلدة	O
وسط	O
الصومال	B-LOC
بعد	O
أن	O
ترك	O
المقاتلون	O
الموالون	O
للمحاكم	O
الإسلامية	O
من	O
المنطقة	O
دون	O
مواجهات	O
بحسب	O
إسلاميين	O
وشهود	O
عيان	O
.	O

وقال	O
المتحدث	O
باسم	O
المجلس	O
الأعلى	O
الإسلامي	O
في	O
الصومال	B-LOC
محمد	B-PERS
محمود	I-PERS
إن	O
مسلحين	O
موالين	O
لزعيم	O
الحرب	O
السابق	O
في	O
مقديشو	B-LOC
عبدي	B-PERS
حسن	I-PERS
أوالي	I-PERS
قيديد	I-PERS
سيطروا	O
على	O
بلدة	O
بنديرادلي	B-LOC
بدعم	O
من	O
قوات	O
إثيوبية	O
ومليشيات	O
من	O
منطقة	O
الحكم	O
الذاتي	O
بونتلاند	B-LOC
.	O

وقال	O
رئيس	O
مجلس	O
اتحاد	O
المحاكم	O
الإسلامية	O
في	O
الصومال	B-LOC
شيخ	B-PERS
شريف	I-PERS
شيخ	I-PERS
أحمد	I-PERS
في	O
لقاء	O
مع	O
موفد	O
الجزيرة	B-ORG
نت	I-ORG
إن	O
قوات	O
المحاكم	O
سترد	O
بقوة	O
إذا	O
ما	O
حاولت	O
القوات	O
الإثيوبية	O
مهاجمة	O
المناطق	O
التي	O
تسيطر	O
عليها	O
المحاكم	O
.	O

وأضاف	O
شيخ	B-PERS
شريف	I-PERS
أن	O
توغل	O
قوات	O
إثيوبية	O
داخل	O
الصومال	B-LOC
يعتبر	O
اعتداء	O
على	O
أراضي	O
الشعب	O
الصومالي	O
وهو	O
أمر	O
لا	O
نستطيع	O
السكوت	O
عنه	O
.	O

وقال	O
المتحدث	O
باسم	O
المجلس	O
الأعلى	O
الإسلامي	O
في	O
الصومال	B-LOC
إن	O
قوات	O
المحاكم	O
ستهاجم	O
القوات	O
الإثيوبية	O
بعد	O
تقييم	O
حالة	O
الوضع	O
في	O
بنديرادلي	B-LOC
التي	O
تبعد	O
نحو	O
70	O
كلم	O
شمال	O
مدينة	O
جالكعبو	B-LOC
عاصمة	O
محافظة	O
مدن	O
وسط	O
الصومال	B-LOC
.	O

وأكد	O
شهود	O
عيان	O
وجود	O
قوات	O
إثيوبية	O
داخل	O
البلدة	O
فيما	O
ذكر	O
سكان	O
بيداوا	B-LOC
أن	O
حوالي	O
300	O
عسكري	O
إثيوبي	O
إضافي	O
قدموا	O
الأحد	O
إليها	O
.	O

صلاد	B-PERS
حسن	I-PERS
دعا	O
إثيوبيا	B-LOC
لسحب	O
قواتها	O
(	O
رويترز	B-ORG
-	O
أرشيف	O
)	O
.	O

مطالبة	O
صلاد	B-PERS
حسن	I-PERS
وفي	O
سياق	O
ذي	O
صلة	O
،	O
دعا	O
الرئيس	O
الصومالي	O
السابق	O
أبو	B-PERS
القاسم	I-PERS
عبدي	I-PERS
صلاد	B-PERS
حسن	I-PERS
إثيوبيا	B-LOC
إلى	O
سحب	O
قواتها	O
من	O
الصومال	B-LOC
في	O
أسرع	O
وقت	O
،	O
مطالبا	O
الشعب	O
الصومالي	O
بحمل	O
السلاح	O
والدفاع	O
عن	O
البلاد	O
إذا	O
لم	O
تمتثل	O
لذلك	O
.	O

ونقل	O
موفد	O
الجزيرة	B-ORG
نت	I-ORG
إلى	O
الصومال	B-LOC
عن	O
صلاد	B-PERS
حسن	I-PERS
قوله	O
إن	O
الشعب	O
الإثيوبي	O
شعب	O
طيب	O
ولكن	O
من	O
وصفها	O
بحكومة	O
التقراي	O
هي	O
التي	O
تمارس	O
العنف	O
في	O
إثيوبيا	B-LOC
وهي	O
التي	O
أرسلت	O
قواتها	O
إلى	O
الصومال	B-LOC
.	O

واعتذر	O
الرئيس	O
السابق	O
لمصر	B-LOC
وإيران	B-LOC
-	O
خلال	O
مؤتمر	O
صحفي	O
عقده	O
في	O
منزله	O
بمقديشو	B-LOC
-	O
عن	O
الاتهامات	O
التي	O
وجهها	O
للبلدين	O
رئيس	O
وزراء	O
الحكومة	O
الانتقالية	O
الصومالية	O
علي	B-PERS
محمد	I-PERS
جيدي	I-PERS
بدعم	O
ما	O
وصفها	O
هذا	O
الأخير	O
بالخلايا	O
الإرهابية	O
،	O
في	O
إشارة	O
إلى	O
اتحاد	O
المحاكم	O
الإسلامية	O
.	O

ونفى	O
الرئيس	O
السابق	O
وجود	O
أي	O
إرهابيين	O
في	O
الصومال	B-LOC
حسب	O
ما	O
تردده	O
دوائر	O
غربية	O
،	O
واصفا	O
زعماء	O
الحرب	O
بأنهم	O
هم	O
الإرهابيون	O
بالتجائهم	O
إلى	O
إثيوبيا	B-LOC
.	O

وناشد	O
الدول	O
الغربية	O
وخاصة	O
الولايات	B-LOC
المتحدة	I-LOC
بدعم	O
التغييرات	O
التي	O
يشهدها	O
الصومال	B-LOC
،	O
وقال	O
إنه	O
لا	O
يوجد	O
عداء	O
ضد	O
واشنطن	B-LOC
في	O
الصومال	B-LOC
.	O

يذكر	O
أن	O
صلاد	B-PERS
حسن	I-PERS
انتخب	O
رئيسا	O
للصومال	B-LOC
في	O
أغسطس	O
/	O
آب	O
2000	O
بعد	O
مؤتمر	O
للمصالحة	O
عقد	O
في	O
جيبوتي	B-LOC
ولم	O
تعمل	O
حكومته	O
بشكل	O
فعال	O
ولم	O
تجد	O
طريقها	O
إلى	O
أرض	O
الواقع	O
بسبب	O
الفصائل	O
المعارضة	O
لها	O
وغياب	O
الإمكانيات	O
ما	O
أدى	O
لانهيارها	O
عام	O
2004	O
.	O

مصالحة	O
وطنية	O
وعلى	O
صعيد	O
آخر	O
،	O
ذكر	O
موفد	O
الجزيرة	B-ORG
نت	I-ORG
أن	O
اتحاد	O
المحاكم	O
الإسلامية	O
دعا	O
إلى	O
عقد	O
مؤتمر	O
للمصالحة	O
في	O
الصومال	B-LOC
تشارك	O
فيه	O
كل	O
المكونات	O
السياسية	O
للشعب	O
الصومالي	O
لإنهاء	O
الصراع	O
في	O
البلاد	O
.	O

وقال	O
الناطق	O
الرسمي	O
باسم	O
المحاكم	O
عبد	B-PERS
الرحمن	I-PERS
مودي	I-PERS
إن	O
هذا	O
المؤتمر	O
الذي	O
سيعقد	O
بمقديشو	B-LOC
فرصة	O
للصوماليين	O
لحل	O
مشاكلهم	O
داخل	O
بلدهم	O
بدلا	O
مما	O
وصفه	O
الارتهان	O
للقوى	O
الأجنبية	O
التي	O
لا	O
تريد	O
خيرا	O
للصومال	B-LOC
،	O
واتهم	O
الحكومة	O
الانتقالية	O
في	O
بيداوا	O
بالخضوع	O
للإملاءات	O
الإثيوبية	O
بعد	O
أن	O
التجأت	O
إليها	O
لحمايتها	O
.	O

إلا	O
أن	O
الحكومة	O
الانتقالية	O
الجديدة	O
رفضت	O
عرض	O
المحاكم	O
،	O
واعتبر	O
المتحدث	O
باسمها	O
عبد	B-PERS
الرحمن	I-PERS
ديناري	I-PERS
أن	O
هذه	O
المحاولة	O
من	O
جانب	O
المحاكم	O
تسعى	O
للقضاء	O
على	O
حكومته	O
.	O

متابعة	O
-	O
صلاح	B-PERS
عبدالغني	I-PERS
:	O
يبدو	O
أن	O
عرض	O
العربي	O
الكويتي	O
جعل	O
اللاعب	O
البحريني	O
محمد	B-PERS
سيد	I-PERS
عدنان	I-PERS
لا	O
يفي	O
بوعوده	O
لادارة	O
الخور	B-PERS
بالانضمام	O
لتدريبات	O
الفريق	O
السبت	O
المقبل	O
وحتي	O
أمس	O
لم	O
يصل	O
عدنان	B-PERS
للخور	B-PERS
كما	O
لم	O
يكلف	O
نفسه	O
الاتصال	O
بمدير	O
الفريق	O
ليخبره	O
بموعد	O
وصوله	O
الجديد	O
.	O

وكانت	O
ادارة	O
الخور	B-PERS
اتفقت	O
مع	O
اللاعب	O
علي	B-PERS
العودة	O
للدوحة	O
السبت	O
المقبل	O
لاستلام	O
متأخراته	O
المالية	O
وهي	O
100	O
ألف	O
دولار	B-MISC
والانضمام	O
علي	O
الفور	O
للتدريبات	O
وهو	O
ما	O
وافق	O
عليه	O
اللاعب	O
وأكد	O
في	O
اتصاله	O
مع	O
محمد	B-PERS
مقلد	I-PERS
المريخي	I-PERS
أمين	O
السر	O
العام	O
يوم	O
الخميس	O
الماضي	O
انه	O
سيصل	O
السبت	O
للانضمام	O
للتدريبات	O
وهو	O
ما	O
لم	O
يحدث	O
حتي	O
أمس	O
.	O

وعلمت	O
الراية	B-MISC
من	O
مصادرها	O
انه	O
في	O
حال	O
عدم	O
انضمام	O
اللاعب	O
للتدريبات	O
اليوم	O
فإن	O
ادارة	O
الخور	B-PERS
ستطالبه	O
برد	O
95	O
ألف	O
دولار	B-MISC
قيمة	O
مقدم	O
العقد	O
.	O

من	O
جهة	O
أخري	O
ينضم	O
اليوم	O
النجم	O
المغربي	O
المخضرم	O
يوسف	B-PERS
روسي	I-PERS
لتدريبات	O
الفرسان	O
بعد	O
وصوله	O
من	O
المغرب	B-LOC
كما	O
من	O
المنتظر	O
انضمام	O
ثلاثي	O
السد	O
بلال	B-PERS
عبدالرحمن	I-PERS
وعزت	B-PERS
جدوع	I-PERS
وعماد	B-PERS
ناصر	I-PERS
لتدريبات	O
الفريق	O
في	O
حال	O
اتمام	O
الاتفاق	O
معهم	O
في	O
الأمور	O
المادية	O
.	O

فلسطين	B-LOC
المحتلة	O
-	O
وكالات	O
:	O
استشهد	O
ثلاثة	O
فلسطينيين	O
وأصيب	O
خمسة	O
آخرون	O
أمس	O
بنيران	O
الجيش	O
الإسرائيلي	O
في	O
عمليتي	O
توغل	O
في	O
قطاع	O
غزة	B-LOC
،	O
في	O
وقت	O
واصل	O
الطيران	O
الإسرائيلي	O
غاراته	O
الجوية	O
التي	O
تستهدف	O
منازل	O
ناشطين	O
في	O
القطاع	O
نفسه	O
.	O

واستشهد	O
الفلسطينيون	O
الثلاثة	O
وهم	O
ناشطون	O
في	O
سرايا	O
القدس	B-LOC
الجناح	O
العسكري	O
لحركة	O
الجهاد	B-ORG
الإسلامي	I-ORG
بقذائف	O
مدفعية	O
أطلقها	O
الجيش	O
الإسرائيلي	O
عليهم	O
بينما	O
كانوا	O
قرب	O
الحدود	O
بين	O
إسرائيل	B-LOC
وقطاع	O
غزة	B-LOC
في	O
بلدة	O
القرارة	O
في	O
شرق	O
خان	B-LOC
يونس	B-LOC
.	O

وقال	O
متحدث	O
باسم	O
الجيش	O
الإسرائيلي	O
إن	O
ثلاثة	O
فلسطينيين	O
اقتربوا	O
ليلا	O
في	O
كيسوفيم	B-LOC
من	O
القوات	O
الإسرائيلية	O
قرب	O
السياج	O
وهم	O
يحملون	O
أكياسا	O
ويتصرفون	O
بطريقة	O
مريبة	O
فأطلق	O
الجنود	O
النار	O
وأصابوهم	O
.	O

ونقلت	O
جثث	O
الشهداء	O
إلى	O
مستشفى	O
شهداء	B-MISC
الأقصى	I-MISC
بدير	B-LOC
البلح	I-LOC
في	O
جنوب	O
قطاع	O
غزة	B-LOC
وهي	O
مشوهة	O
قبل	O
أن	O
يتم	O
نقلها	O
إلى	O
خان	B-LOC
يونس	I-LOC
لدفنها	O
بحسب	O
ما	O
قال	O
احمد	B-PERS
أبو	I-PERS
غزة	I-PERS
مدير	O
التنسيق	O
والارتباط	O
في	O
وزارة	O
الصحة	O
الفلسطينية	O
لوكالة	O
فرانس	B-ORG
برس	I-ORG
.	O

وأكد	O
مصدر	O
في	O
حركة	O
الجهاد	B-ORG
الإسلامي	I-ORG
إن	O
الشهداء	O
الثلاثة	O
هم	O
صالح	B-PERS
عبد	I-PERS
الغفور	I-PERS
وبسام	B-PERS
شراب	I-PERS
وسعيد	B-PERS
الفرا	I-PERS
وجميعهم	O
من	O
سكان	O
خان	B-LOC
يونس	I-LOC
وكانوا	O
في	O
عملية	O
.	O

وتوغلت	O
عدة	O
آليات	O
عسكرية	O
إسرائيلية	O
لعشرات	O
الأمتار	O
في	O
شرق	O
البلدة	B-ORG
وسط	O
إطلاق	O
النار	O
وفق	O
ما	O
أعلن	O
مصدر	O
أمني	O
فلسطيني	O
.	O

وفي	O
شرق	O
مدينة	O
غزة	B-LOC
أصيب	O
خمسة	O
فلسطينيين	O
بينهم	O
ثلاثة	O
ناشطين	O
من	O
حركة	O
المقاومة	O
الإسلامية	O
حماس	B-ORG
بنيران	O
الجيش	O
الإسرائيلي	O
عندما	O
توغلت	O
قوة	O
من	O
الجيش	O
الإسرائيلي	O
مدعومة	O
بعدد	O
من	O
الدبابات	O
والمدرعات	O
قرب	O
حاجز	O
ناحال	B-LOC
عوز	I-LOC
الإسرائيلي	O
في	O
شرق	O
منطقة	O
الشجاعية	B-LOC
شرق	O
مدينة	O
غزة	B-LOC
.	O

وقال	O
مصدر	O
أمني	O
لفرانس	B-PERS
برس	I-PERS
إن	O
اكثر	O
من	O
عشرين	O
دبابة	O
ومدرعة	O
وعدة	O
جرافات	O
عسكرية	O
توغلت	O
فجر	O
أمس	O
في	O
منطقة	O
الشجاعية	B-LOC
ما	O
أدى	O
إلى	O
إصابة	O
عدد	O
من	O
المواطنين	O
ثلاثة	O
منهم	O
بنيران	O
أطلقتها	O
طائرة	O
مروحية	O
تغطي	O
عملية	O
التوغل	O
.	O

واشار	O
إلى	O
أن	O
قوة	O
من	O
الجيش	O
الإسرائيلي	O
داهمت	O
عدة	O
منازل	O
واعتقلت	O
خمسة	O
مواطنين	O
بينهم	O
أحد	O
الجرحى	O
.	O

وقال	O
المصدر	O
الطبي	O
إن	O
الجرحى	O
الأربعة	O
الآخرين	O
نقلوا	O
إلى	O
مستشفى	O
الشفاء	O
بغزة	B-LOC
وحالتهم	O
طفيفة	O
أو	O
متوسطة	O
.	O

وقامت	O
الجرافات	O
العسكرية	O
بأعمال	O
تجريف	O
واقتلاع	O
خصوصا	O
لأشجار	O
الزيتون	O
في	O
بساتين	O
في	O
نفس	O
المنطقة	O
وفقا	O
لما	O
قال	O
مصدر	O
